"Created Date","Order ID","Query Class","Query Category","Product Name","SKU","Batch Number","Delivery Partner","Month","Week","Source","AWB Number"
"8279881","whatsapp","Delivery","Delayed Order","","","","ElasticRun","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69ce5caa7e8952369389874d","MC4C1F037D8ERC"
"8316295","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a06b2e71dfbb675a673d2d6","18755847147810"
"8168734","whatsapp","Delivery","Fake Order RTO","Sweet Escape Perfume Body Lotion,Coffee Face Wash_50 ml,Guava Tini De-Tan Body Wash","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69f17f3d48a81f254f18cffe","18755846894922"
"8311348","instagram","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0c3d813d434a0ed3ecaa78","18755847106333"
"8238359","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=68c3b15142f99b214921f409","18755846694313"
"8319497","instagram","Delivery","Delayed Order","Sweet Escape Perfume Body Lotion","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0afa356b56b8e183b147cc","18755847183506"
"8349006","whatsapp","Delivery","Fake Order RTO","By The Blues Perfume Body Lotion","","","Shadowfax","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0997352d79a05758082d03","SF3389348725MCA"
"8295322","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a04ac0f9a2d186019930917","18755847015086"
"8311598","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0605823c091e6525b1c627","18755847107350"
"8287791","whatsapp","Delivery","Delayed Order","Brightening Raspberry Rush Body Scrub","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0354afa43040e169c66860","18755846964465"
"Fien1525100","whatsapp","Delivery","Fake Order RTO","Men written by Women","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69eb9617edd992594f68e887","18755845909451"
"8189005","email","Delivery","Pickup Exception","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69f35e8dc4c7857dfe1758c0","18755846356143"
"8245486","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a002f655b605035c8068bdf","18755846605553"
"8270822","email","Delivery","Delayed Order","","","","Shadowfax","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a003a083e8f21d4541d2efc","SF3339168758MCE"
"8251063_1","whatsapp","Delivery","Pickup Exception","","","","","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69f9f4dba3a0be6eb7dd11f0",""
"8189005","email","Delivery","Pickup Exception","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69f35e8dc4c7857dfe1758c0","18755846356143"
"8320820","whatsapp","Delivery","Delayed Order","","","","DTDC","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a070653ead70cb258bd425b","7D121456589"
"8358876","whatsapp","Delivery","Delayed Order","","","","ElasticRun","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0a8e35cd97806d56a7b2fd","MC4C4006D620IZ"
"N/A","whatsapp","Delivery","Delayed Order","","","","","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0adaf37d0176c64e2d736c",""
"8322819","whatsapp","Delivery","Fake update","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a074b7c09b444a2ec209502","18755847193973"
"8348279","whatsapp","Delivery","Delayed Order","","","","Pikndel","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a09d25635f3bc528870a733","PA2078719"
"8306725","whatsapp","Delivery","Delayed Order","","","","","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69ce593435e6281f2b7ae9c2",""
"8294711","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a05aeefd7c84b9bbb9fd325","18755846997741"
"8309281","whatsapp","Delivery","Delayed Order","","","","DTDC","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a05cc9cb74c5e3da3833d47","7D121456406"
"8299496","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a05467c55f52dfe3956f1b1","18755847039881"
"8209050","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69f5b6e0c75dc9ff3fa421a8","18755846921496"
"8314482","whatsapp","Delivery","Delayed Order","","","","Shadowfax","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0ac2d22808b5c2a51a440f","SF3221370149MCF"
"8297266","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69ef4334b5dbcdcfce2cfeef","18755846998496"
"8318329","whatsapp","Delivery","Delivery Boy complaint","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a06d78e9782131e6abd1235","18755847164632"
"8314030","whatsapp","Delivery","Delayed Order","","","","Xpressbees","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69d28101775a9e821530dda0","151951950260328"
"8256938","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69fbcb3c5b1e833d4c484371","18755846715744"
"8322005","email","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a072691c475396c07436e8a","18755847219151"
"8299262","email","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a09c833ae858c607d32a133","18755847025730"
"8253701","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69faabf8dd46fc31b26b2a6e","18755846874504"
"8331578","whatsapp","Delivery","Delayed Order","Caramel Crunch Exfoliating Body Wash,Caramel Eclairs Coffee Body Scrub","","","DTDC","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a08543e284e76b516c67a5a","I26654792"
"8324517","email","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0779f312426b56d2f37c59","18755847207542"
"8300872","email","Delivery","Fake Order RTO","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69e08ec469d11c437b7bae58","18755847036602"
"8169471","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a035b497ce474a357f0644b","18755846991802"
"8289098","whatsapp","Delivery","Delayed Order","Take It Easy 10% Magnesium Body Lotion","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0586b8ff0f3fc6bf6b96c0","18755846963931"
"8311475","email","Delivery","Delayed Order","","","","Shadowfax","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0602be3c091e6525b18cc1","SF3221370122MCF"
"8192988","whatsapp","Delivery","Fake Order RTO","Naked and Raw Coffee Body Scrub 100g","","","Xpressbees","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69f3c001c102f817723b6c9a","151951950258894"
"8292313","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a046b832e2a771252e3eec1","18755847061032"
"8324517","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0779f312426b56d2f37c59","18755847207542"
"8314030","whatsapp","Delivery","Delayed Order","","","","Xpressbees","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69d28101775a9e821530dda0","151951950260328"
"8300164","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69d89e8b0618168c7081b63c","18755847042891"
"8348279","whatsapp","Delivery","Delayed Order","Guava Tini De-Tan Body Wash 25 ml","","","Pikndel","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a09d25635f3bc528870a733","PA2078719"
"8342690","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0992346ee16bae5c6edddd","18755847414160"
"8331012","whatsapp","Delivery","Delayed Order","Take A Dip Triple-Action Deo Body Wash 250ml","Mcaf408_WB","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a084b0be599564c5c72a087","18755847440583"
"N/A","whatsapp","Delivery","Delayed Order","","","","","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69ff40628e8ba83d9983f68c",""
"8179459","whatsapp","Delivery","Delayed Order","CLEAR GLOW 1% Kojic Acid & Alpha Arbutin Daily Brightening Sunscreen","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69f24907586315457b119aa6","18755847093895"
"8346018","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a057fce0eb787004773f6ce","18755847362290"
"8370585","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0b4dde3859c3ae47fa904f","18755847495555"
"N/A","whatsapp","Delivery","Delayed Order","","","","","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a030e418673133f91f72283",""
"8279927","whatsapp","Delivery","Order Misrouted","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a02092384814579e1fab586","18755846890280"
"8305266","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a058ba6ed085ad06fe8ec47","18755847061603"
"7863420","whatsapp","Delivery","Fake Order RTO","","","","Delhivery","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0d63e7baea8af93cbba84e","18755843908420"
"8320172","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69d0f9cb87fdaa858162ce92","18755847191464"
"8357010","whatsapp","Delivery","Delayed Order","","","","","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0a6a6eff1e6188406d4406",""
"8362165","whatsapp","Delivery","Delayed Order","Guava Tini De-Tan Body Wash","","","Shadowfax","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a092c83cb3430b53b3ade0d","SF3221375250MCF"
"8307023","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69ce593435e6281f2b7ae9c2","18755847087175"
"8268106","whatsapp","Delivery","Delayed Order","","","","","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0d54b0690f547d49c9f8ea",""
"8330974","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0849afe599564c5c7281ed","18755847269514"
"8306725","whatsapp","Delivery","Delayed Order","","","","Shadowfax","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a059e02830cd9982c58a8b9","SF3221368955MCF"
"8303838","whatsapp","Delivery","Delayed Order","","","","Xpressbees","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0580bd0eb7870047742509","151951950260027"
"8162446","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=68b82a732bad89872a032322","18755846844802"
"8315366","whatsapp","Delivery","Delayed Order","","","","DTDC","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0b6987b9be447790b8281e","I26654380"
"8205696","whatsapp","Delivery","Delayed Order","","","","Shadowfax","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69f5806c24487ade09f1a967","SF3221367312MCF"
"8336917","whatsapp","Delivery","Delayed Order","Guava Tini De-Tan Body Wash","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69ff341bf2f831d530632d2f","18755847297982"
"8276778","whatsapp","Delivery","Fake Order RTO","ADVANCED HAIR GROWTH 20% CAFFEXIL SERUM","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0190bf56a5007f16a9d61a","18755846874541"
"8315780","whatsapp","Delivery","Delayed Order","Take A Dip Triple-Action Deo Body Wash 250ml","Mcaf408_WB","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a06a9eea655d11df06c6362","18755847162381"
"8299570","whatsapp","Delivery","Delayed Order","","","","Shadowfax","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0547aa55f52dfe39573e4a","SF3221331271MCF"
"8295207","email","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a04adaa69ac7019f0954ac2","18755846996002"
"8342368","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69c4e7b266b87c0302f2fd65","18755847335546"
"8323132","email","Delivery","Delayed Order","Green tea + Vitamin C Serum 30ml,Black Tea Complex Night Cream - 50ml","","","DTDC","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a075cc91903f41e5bfe85ae","I26654510"
"8323132","whatsapp","Delivery","Delayed Order","","","","DTDC","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a075cc91903f41e5bfe85ae","I26654510"
"8296646","email","Delivery","Delayed Order","","","","Shadowfax","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a036d42237890979b27e1f5","SF3221368340MCF"
"8294667","email","Delivery","Delayed Order","By The Blues Perfume Body Lotion","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a049c5f0c19971b6906d83d","18755847008856"
"Fien1589590","email","Delivery","Fake Order RTO","Take A Dip Triple-Action Deo Body Wash 250ml","Mcaf408_WB","","Xpressbees","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a01dc67520e35683ba12c7c","151951950254864"
"8269302","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69ffd5cfab4e0cc51e90e45e","18755846834070"
"8331666","whatsapp","Delivery","Delayed Order","Guava Tini De-Tan Body Wash","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0855b71729f06f2d65a63a","18755847282766"
"8311373","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a06004b3c091e6525b1522d","18755847158402"
"8264148","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69fe657ae58ca694893f4b20","18755847027476"
"8294090","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a04925dcbb9cd74e821fad5","18755847004203"
"8297590","instagram","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0c78ba8f71611108adbed4","18755847093696"
"8296646","whatsapp","Delivery","Delayed Order","","","","Shadowfax","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a036d42237890979b27e1f5","SF3221368340MCF"
"8297590","instagram","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0c78ba8f71611108adbed4","18755847093696"
"8317063","whatsapp","Delivery","Delayed Order","","","","Xpressbees","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a03ba14af8a4cf1737b00c0","151951960002182"
"8357722","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=68c1087156bc171b2c1b9d74","18755847385154"
"8317422","whatsapp","Delivery","Delayed Order","Guava Tini De-Tan Body Wash","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0d51eb880ed2aceb159e79","18755847160410"
"8320477","whatsapp","Delivery","Delayed Order","","","","Shadowfax","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a06fdcf7cd2e3710d0ab171","SF3221371224MCF"
"8320803","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a07063fead70cb258bd3f18","18755847198302"
"8313677","whatsapp","Delivery","Fake Order RTO","By The Blues Perfume Body Lotion","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a063ce8e87430d031f3552e","18755847115326"
"Fien1657020","email","Delivery","Pincode not serviceable","Men written by Women","","","","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a02e9ff6bb7dee8fadd8184",""
"8340350","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=69cfa4cf490abb55d1802b7b","18755847343202"
"N/A","whatsapp","Delivery","Fake Order RTO","","","","","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a047da3569b8303969814ed",""
"N/A","whatsapp","Delivery","Delayed Order","","","","","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a0d50ffe59ced53b1a57874",""
"8271339","whatsapp","Delivery","Delayed Order","","","","Shadowfax","5_May'26","5_May Week 3","https://dashboard.flowcall.co/chats;phone=6a00967f31f19031de146026","SF3339158986MCE"
